ATE,Error_ATE,Error_PEHE,Problem
4.042482,0.060421,0.725779,IHDP 632
6.555106,0.081738,1.819925,IHDP 633
2.413827,0.191891,0.874477,IHDP 634
4.194131,0.268183,0.457016,IHDP 635
0.934283,0.211821,1.561666,IHDP 636
3.921192,0.2283,1.640697,IHDP 637
5.184066,0.0167,1.18238,IHDP 638
3.903706,0.396315,1.568626,IHDP 639
4.438521,0.369077,2.326424,IHDP 640
4.03355,0.122432,0.733031,IHDP 641
6.031418,0.390394,1.201897,IHDP 642
2.426265,0.121045,1.135594,IHDP 643
4.439443,0.124701,0.780426,IHDP 644
2.617825,0.115707,4.902026,IHDP 645
3.1536,0.097652,6.964841,IHDP 646
-1.162324,0.341172,19.182202,IHDP 647
3.617559,0.500415,1.289148,IHDP 648
6.513859,0.27262,1.33086,IHDP 649
4.705493,0.474974,1.867628,IHDP 650
8.081404,0.514402,9.723482,IHDP 651
4.150757,0.030917,0.732293,IHDP 652
3.627057,0.06023,0.325931,IHDP 653
3.955698,0.166443,0.765509,IHDP 654
5.743562,0.218839,1.592929,IHDP 655
1.928506,0.289142,7.585802,IHDP 656
3.494934,0.677817,1.416828,IHDP 657
2.227445,0.303412,1.538882,IHDP 658
4.510025,0.100198,0.506154,IHDP 659
1.812904,0.389902,1.34858,IHDP 660
4.295292,0.072859,1.057303,IHDP 661
4.95249,0.283718,1.779087,IHDP 662
4.033139,0.134201,0.685739,IHDP 663
3.842597,0.183912,1.25118,IHDP 664
6.44804,0.370649,4.821778,IHDP 665
4.395093,0.035571,0.524458,IHDP 666
4.059178,0.425869,1.965466,IHDP 667
3.284332,0.217668,0.523998,IHDP 668
3.986249,0.071974,0.818082,IHDP 669
3.730906,0.113979,0.820907,IHDP 670
4.077285,0.146807,1.532571,IHDP 671
-3.329933,1.273652,47.346241,IHDP 672
3.93108,0.275975,0.515938,IHDP 673
3.032012,0.039968,0.661294,IHDP 674
0.181888,0.052245,4.095078,IHDP 675
4.383676,0.118682,0.463669,IHDP 676
4.953541,0.191165,0.683198,IHDP 677
10.675899,0.803307,3.799389,IHDP 678
3.872918,0.067049,0.376711,IHDP 679
3.978888,0.182199,0.669258,IHDP 680
3.696555,0.172523,1.844773,IHDP 681
3.853065,0.248717,0.907061,IHDP 682
9.254995,0.102473,6.34398,IHDP 683
14.43296,0.123988,2.349912,IHDP 684
4.487237,0.033856,0.653913,IHDP 685
4.479327,0.436503,1.017344,IHDP 686
3.986841,0.077889,0.587456,IHDP 687
3.903529,0.275852,0.907655,IHDP 688
3.426728,0.230065,1.111866,IHDP 689
4.076001,0.163509,0.433798,IHDP 690
4.064032,0.361106,0.992876,IHDP 691
3.853653,0.121649,1.484136,IHDP 692
4.745646,0.456241,0.791268,IHDP 693
4.238235,0.304365,1.129374,IHDP 694
1.990109,0.280786,2.081761,IHDP 695
3.824042,0.069173,4.838122,IHDP 696
3.98201,0.075889,0.187176,IHDP 697
4.290297,0.248756,0.995598,IHDP 698
3.887126,0.286354,0.872086,IHDP 699
4.433157,0.242774,1.435074,IHDP 700
4.179449,0.109014,0.546868,IHDP 701
8.493438,0.318521,1.335239,IHDP 702
4.082782,0.038362,0.659403,IHDP 703
4.068095,0.413462,2.031449,IHDP 704
5.751434,0.432327,0.928621,IHDP 705
3.788839,0.145322,0.647051,IHDP 706
4.013928,0.452507,0.880337,IHDP 707
13.406333,0.005349,1.606731,IHDP 708
3.774603,0.451817,2.243481,IHDP 709
4.658137,0.236942,0.843598,IHDP 710
4.243242,0.372804,1.164234,IHDP 711
6.986545,0.083074,3.219001,IHDP 712
4.004281,0.218842,3.157358,IHDP 713
3.970089,0.255813,1.31028,IHDP 714
5.658344,0.228014,2.052272,IHDP 715
3.882572,0.142899,1.020215,IHDP 716
3.869387,0.213407,0.711762,IHDP 717
4.098342,0.185898,0.50711,IHDP 718
2.610399,0.356713,1.693323,IHDP 719
3.985183,0.13555,2.064282,IHDP 720
4.09688,0.052752,0.683612,IHDP 721
3.986033,0.009595,0.636771,IHDP 722
6.337191,0.808149,17.45761,IHDP 723
7.518454,0.018313,0.908487,IHDP 724
2.918144,0.000588,2.973186,IHDP 725
3.410313,0.051439,0.81924,IHDP 726
3.991646,0.148698,2.351489,IHDP 727
4.784921,0.249244,0.472757,IHDP 728
4.90381,0.041327,0.667718,IHDP 729
4.22147,0.346075,0.748325,IHDP 730
3.644995,0.129293,0.580622,IHDP 731
3.884119,0.111451,0.215313,IHDP 732
3.991497,0.123303,1.197182,IHDP 733
3.85968,0.13742,0.640275,IHDP 734
4.425682,0.043249,0.945636,IHDP 735
4.701321,0.028015,0.836798,IHDP 736
5.563585,0.098895,1.327045,IHDP 737
4.200702,0.024757,1.031324,IHDP 738
3.868377,0.122899,0.68921,IHDP 739
4.775666,0.221424,0.633519,IHDP 740
3.96093,0.23096,0.68888,IHDP 741
18.483034,0.99707,16.823078,IHDP 742
4.469452,0.165201,2.166061,IHDP 743
3.995928,0.120897,0.576707,IHDP 744
4.0539,0.079031,0.540174,IHDP 745
4.142218,0.067317,0.798617,IHDP 746
4.009888,0.132574,0.846165,IHDP 747
4.914474,0.253867,1.480025,IHDP 748
4.030418,0.559436,2.237683,IHDP 749
3.26237,0.056053,1.123726,IHDP 750
3.993493,0.01466,0.535876,IHDP 751
5.516372,0.277059,0.67011,IHDP 752
3.987584,0.029896,1.149117,IHDP 753
4.568267,0.055672,0.725542,IHDP 754
4.02859,0.156369,1.093864,IHDP 755
5.434688,0.011906,1.400612,IHDP 756
5.560796,0.200413,1.302571,IHDP 757
7.156535,0.026956,0.699435,IHDP 758
4.761766,0.430194,1.04641,IHDP 759
2.115143,0.161737,0.455603,IHDP 760
6.094294,0.313304,3.188512,IHDP 761
4.792709,0.126288,1.201214,IHDP 762
4.288499,0.265079,1.224661,IHDP 763
5.125865,0.086377,0.588715,IHDP 764
0.950055,0.026436,2.212693,IHDP 765
3.222451,0.557115,1.349742,IHDP 766
4.735195,0.321518,1.110888,IHDP 767
4.288178,0.370903,1.41059,IHDP 768
-0.653381,1.18607,22.763954,IHDP 769
4.398709,0.22168,0.904368,IHDP 770
11.906944,1.437289,51.676821,IHDP 771
3.85256,0.386348,1.477033,IHDP 772
3.108559,0.268765,0.817986,IHDP 773
3.890488,0.144532,0.54401,IHDP 774
3.727241,0.371936,2.435677,IHDP 775
3.942681,0.115409,1.172606,IHDP 776
4.030325,0.077124,0.465164,IHDP 777
4.009371,0.360156,0.84144,IHDP 778
4.020374,0.006616,0.261655,IHDP 779
2.805112,0.399885,1.507771,IHDP 780
4.079798,0.112214,1.059393,IHDP 781
4.223522,0.044966,0.571835,IHDP 782
3.989756,0.209342,0.863987,IHDP 783
3.818643,0.064566,0.911784,IHDP 784
3.463926,0.026271,1.050338,IHDP 785
3.442003,0.230445,0.916207,IHDP 786
2.160865,0.001862,2.437251,IHDP 787
4.158002,0.05031,0.52618,IHDP 788
4.151544,0.473303,0.809856,IHDP 789
4.307647,0.137153,2.19104,IHDP 790
3.970938,0.073274,0.658169,IHDP 791
3.711107,0.125473,1.965161,IHDP 792
3.473068,0.161472,2.246298,IHDP 793
8.893472,0.154659,1.857556,IHDP 794
5.114897,0.155339,0.979935,IHDP 795
3.396653,0.137303,1.045902,IHDP 796
4.981363,0.010304,1.320721,IHDP 797
3.679907,0.082754,0.616459,IHDP 798
3.90907,0.392346,1.593528,IHDP 799
4.120879,0.227004,0.914394,IHDP 800
3.966948,0.05554,0.976228,IHDP 801
4.005248,0.053674,2.008429,IHDP 802
4.089485,0.20225,1.849831,IHDP 803
2.432869,0.177329,0.702989,IHDP 804
5.94717,0.131186,1.741731,IHDP 805
4.136119,0.005423,1.576174,IHDP 806
3.989458,0.160205,0.338342,IHDP 807
4.00381,0.341809,1.46204,IHDP 808
4.36212,0.199977,0.609905,IHDP 809
4.783959,0.148718,0.72848,IHDP 810
3.29535,0.272275,2.154882,IHDP 811
0.139639,0.473159,4.228771,IHDP 812
5.492033,0.041665,6.574451,IHDP 813
3.980994,0.341328,0.756544,IHDP 814
4.561178,0.119163,0.479724,IHDP 815
4.285216,0.003603,0.610445,IHDP 816
5.56166,0.015799,2.468431,IHDP 817
2.170635,0.281071,1.655522,IHDP 818
-3.460043,0.023021,23.929833,IHDP 819
3.723661,0.147416,0.553252,IHDP 820
4.991053,0.17646,1.652501,IHDP 821
3.896385,0.573528,2.039032,IHDP 822
4.024035,0.081829,1.1131,IHDP 823
4.089333,0.048938,1.491984,IHDP 824
8.044479,0.051077,26.822785,IHDP 825
8.163348,0.010246,1.327387,IHDP 826
3.668584,0.205329,1.439708,IHDP 827
5.038415,0.130091,0.919016,IHDP 828
4.250155,0.163192,0.796348,IHDP 829
3.431905,0.044726,0.74937,IHDP 830
4.079179,0.029806,1.006503,IHDP 831
4.637873,0.297975,0.907079,IHDP 832
4.598784,0.336034,0.97912,IHDP 833
3.932826,0.261033,1.651352,IHDP 834
4.282402,0.133864,1.163168,IHDP 835
3.453303,0.070461,1.507937,IHDP 836
4.642624,0.268872,1.066262,IHDP 837
6.253486,0.020274,0.410954,IHDP 838
3.724906,0.011651,0.854736,IHDP 839
5.571249,0.199456,1.834879,IHDP 840
4.015677,0.028696,0.843846,IHDP 841
5.688141,0.073949,1.371624,IHDP 842
3.862636,0.301752,1.241393,IHDP 843
4.408854,0.074577,0.752975,IHDP 844
3.980227,0.018981,0.855141,IHDP 845
4.359676,0.177851,1.449031,IHDP 846
5.30751,0.154906,2.938451,IHDP 847
3.96294,0.439844,1.295494,IHDP 848
3.512595,0.134666,1.061835,IHDP 849
3.606687,0.106804,1.120734,IHDP 850
8.113381,0.829242,5.120904,IHDP 851
3.62465,0.23604,0.737639,IHDP 852
3.986309,0.109465,0.38836,IHDP 853
4.677274,0.029025,0.653951,IHDP 854
3.565707,0.357636,1.645784,IHDP 855
4.640817,0.746496,2.915123,IHDP 856
3.980832,0.13188,1.172703,IHDP 857
4.686735,0.225679,0.499138,IHDP 858
3.435238,0.121132,0.77407,IHDP 859
4.457295,0.128891,0.567205,IHDP 860
4.314597,0.014543,0.902681,IHDP 861
4.078996,0.074327,0.573229,IHDP 862
3.443939,0.355819,1.130526,IHDP 863
4.110148,0.43988,1.23709,IHDP 864
3.609483,0.083512,0.866874,IHDP 865
4.207261,0.073824,0.646744,IHDP 866
5.155046,0.175133,1.440067,IHDP 867
10.173575,0.278736,1.831127,IHDP 868
3.887174,0.3767,1.242356,IHDP 869
3.147572,0.12884,0.89971,IHDP 870
4.680804,0.216322,1.197852,IHDP 871
4.007373,0.313048,1.157374,IHDP 872
4.059349,0.0668,0.72751,IHDP 873
4.521613,0.140289,0.609937,IHDP 874
4.443605,0.026927,0.715832,IHDP 875
4.087959,0.430433,0.654836,IHDP 876
3.379141,0.28575,1.578401,IHDP 877
4.005338,0.022383,1.12011,IHDP 878
5.08919,0.265821,3.073081,IHDP 879
5.009936,0.003525,0.46767,IHDP 880
3.984433,0.035108,0.789743,IHDP 881
4.129481,0.015495,0.446973,IHDP 882
9.042133,0.207626,0.684362,IHDP 883
4.464703,0.023826,0.621729,IHDP 884
3.890235,0.260182,0.578858,IHDP 885
8.513124,0.820963,33.759228,IHDP 886
4.036317,0.35267,1.616653,IHDP 887
4.877019,0.473295,2.437333,IHDP 888
3.983347,0.090207,1.310791,IHDP 889
3.625037,0.169282,0.686203,IHDP 890
3.847346,0.126618,0.588977,IHDP 891
3.086322,0.274659,2.099381,IHDP 892
3.187738,0.007478,2.091823,IHDP 893
4.398476,0.043931,2.462164,IHDP 894
3.214041,0.479156,1.735102,IHDP 895
3.970864,0.435129,1.206683,IHDP 896
3.109618,0.29387,1.028422,IHDP 897
5.21445,0.027164,0.505295,IHDP 898
3.892884,0.264678,0.779432,IHDP 899
4.028596,0.012042,0.544287,IHDP 900
6.276311,0.048533,0.829692,IHDP 901
4.149942,0.046306,1.176709,IHDP 902
3.928349,0.220514,1.537586,IHDP 903
3.052807,0.330338,1.383081,IHDP 904
3.521521,0.18728,0.647794,IHDP 905
4.162384,0.133019,0.942503,IHDP 906
4.012502,0.214154,0.723303,IHDP 907
3.538261,0.038379,3.792169,IHDP 908
4.307771,0.046156,0.57169,IHDP 909
3.817557,0.236626,0.679694,IHDP 910
4.446822,0.372172,1.105482,IHDP 911
4.302632,0.029251,0.941284,IHDP 912
4.278657,0.336046,1.507952,IHDP 913
4.254293,0.028023,0.821776,IHDP 914
4.551207,0.107475,0.621862,IHDP 915
4.620463,0.410042,1.048422,IHDP 916
3.206571,0.175963,0.746215,IHDP 917
3.718427,0.340796,1.869282,IHDP 918
3.324922,0.447823,1.396081,IHDP 919
3.810433,0.014378,0.914101,IHDP 920
4.195177,0.101525,0.826633,IHDP 921
2.779081,0.078238,0.839568,IHDP 922
2.473782,0.468489,7.469944,IHDP 923
2.666853,0.015221,2.296174,IHDP 924
4.215405,0.02322,0.868983,IHDP 925
5.04659,0.106447,0.491601,IHDP 926
2.970632,0.124508,1.888352,IHDP 927
3.970917,0.105822,0.568184,IHDP 928
4.15493,0.154522,0.454111,IHDP 929
5.622289,0.341503,12.670562,IHDP 930
4.426695,0.029841,0.470313,IHDP 931
2.357305,0.031189,0.943085,IHDP 932
4.540842,0.031764,0.848425,IHDP 933
3.704989,0.26666,0.672305,IHDP 934
11.204594,0.014104,1.975468,IHDP 935
5.220779,0.266729,0.873638,IHDP 936
4.253482,0.0461,0.564637,IHDP 937
2.964219,0.135303,1.123865,IHDP 938
4.890393,0.123446,0.683076,IHDP 939
3.768667,0.190149,1.078444,IHDP 940
4.61,0.211496,0.706348,IHDP 941
3.934487,0.482749,2.101323,IHDP 942
4.004187,0.237303,2.087418,IHDP 943
4.506151,0.024113,0.307741,IHDP 944
3.713991,0.025986,1.222107,IHDP 945
4.634024,0.07516,0.515536,IHDP 946
4.014745,0.209602,0.939742,IHDP 947
4.699359,0.050673,3.43841,IHDP 948
4.666263,0.228183,1.261867,IHDP 949
4.06561,0.008549,0.525644,IHDP 950
4.680235,0.221465,0.835299,IHDP 951
3.937778,0.42282,0.905365,IHDP 952
3.747629,0.205426,0.605065,IHDP 953
3.745994,0.081416,1.007405,IHDP 954
4.176505,0.463936,2.073141,IHDP 955
1.375846,0.482692,9.5164,IHDP 956
4.372408,0.014793,1.212189,IHDP 957
6.556245,0.162478,1.94624,IHDP 958
4.858193,0.257544,1.18166,IHDP 959
3.622169,0.187494,1.284766,IHDP 960
8.867252,0.421575,65.616114,IHDP 961
4.393971,0.034461,1.915877,IHDP 962
4.016996,0.135526,0.845286,IHDP 963
3.891331,0.223658,0.667579,IHDP 964
2.718756,0.115586,1.092658,IHDP 965
1.3422,0.333679,2.571371,IHDP 966
5.344306,0.284996,1.252136,IHDP 967
4.171811,0.301327,2.752781,IHDP 968
4.510254,0.197803,0.706121,IHDP 969
4.15568,0.43336,0.963515,IHDP 970
6.907907,0.415699,1.354372,IHDP 971
3.809528,0.032158,0.448841,IHDP 972
3.74687,0.235827,1.789145,IHDP 973
3.345306,0.275098,0.871776,IHDP 974
3.699248,0.237629,0.837741,IHDP 975
4.071124,0.821091,2.418798,IHDP 976
3.73155,0.081532,0.732528,IHDP 977
3.957485,0.522369,2.453288,IHDP 978
4.153523,0.517494,1.152573,IHDP 979
4.197832,0.266859,2.1301,IHDP 980
4.305616,0.002654,1.502175,IHDP 981
4.583445,0.270523,2.852063,IHDP 982
3.7942,0.347429,1.051399,IHDP 983
3.75971,0.069173,0.58959,IHDP 984
5.225196,0.092,0.538034,IHDP 985
4.147327,0.232309,1.286181,IHDP 986
2.844429,0.866207,9.838709,IHDP 987
4.631373,0.100368,1.024105,IHDP 988
6.808488,0.157758,1.235064,IHDP 989
4.127976,0.505748,1.062032,IHDP 990
2.915926,0.244323,1.312049,IHDP 991
3.121919,0.296338,1.394492,IHDP 992
3.478908,0.115186,0.642778,IHDP 993
3.998388,0.419507,1.424654,IHDP 994
4.004509,0.148085,0.439914,IHDP 995
4.781347,0.70528,20.013889,IHDP 996
4.388373,0.241576,3.528293,IHDP 997
4.156043,0.173738,0.749461,IHDP 998
5.634382,0.550323,1.989001,IHDP 999
