ATE,Error_ATE,Error_PEHE,Problem
4.158998,0.06343,0.561124,IHDP 348
5.327891,0.143843,23.980024,IHDP 349
6.352405,2.340233,143.691378,IHDP 350
5.911359,0.400438,3.686332,IHDP 351
3.980409,0.205328,4.377881,IHDP 352
4.600258,1.450794,50.414917,IHDP 353
4.026606,0.002716,0.216346,IHDP 354
4.319107,0.259641,0.386397,IHDP 355
1.01733,2.759488,72.328901,IHDP 356
3.928458,0.164316,0.439472,IHDP 357
4.398043,0.207607,1.12122,IHDP 358
3.971575,0.090117,0.498382,IHDP 359
1.33982,1.630847,49.865483,IHDP 360
2.37995,2.753468,119.403107,IHDP 361
3.645929,0.10697,5.899698,IHDP 362
4.011113,0.194161,0.251826,IHDP 363
3.660033,0.241707,0.810496,IHDP 364
5.161995,0.095631,5.437469,IHDP 365
5.10076,0.113525,0.787628,IHDP 366
3.923495,0.158827,0.858862,IHDP 367
3.727482,0.059009,0.535479,IHDP 368
4.542613,1.51761,33.085292,IHDP 369
3.678288,0.25108,1.236262,IHDP 370
3.983172,0.094699,0.968204,IHDP 371
4.270391,0.500727,7.995155,IHDP 372
4.534935,3.062777,133.158869,IHDP 373
4.086116,0.091208,0.373001,IHDP 374
3.957812,0.183498,1.095533,IHDP 375
3.969784,0.170688,0.267276,IHDP 376
4.009639,0.018566,0.179605,IHDP 377
4.12089,0.034613,0.590764,IHDP 378
3.544981,0.306007,3.588658,IHDP 379
3.972572,0.167063,0.298326,IHDP 380
4.108098,0.227771,0.62774,IHDP 381
2.770809,1.168091,28.143263,IHDP 382
3.806732,0.130317,0.311706,IHDP 383
2.613289,0.740123,10.891902,IHDP 384
4.55917,1.77593,186.402094,IHDP 385
5.81783,1.089354,115.506362,IHDP 386
3.303696,0.135573,0.420623,IHDP 387
3.533431,0.001805,1.476927,IHDP 388
3.765228,0.119339,4.559689,IHDP 389
3.049347,0.873957,8.452349,IHDP 390
3.910273,0.726656,6.520662,IHDP 391
5.093272,0.190953,17.96271,IHDP 392
5.08876,0.030261,10.575331,IHDP 393
4.216065,0.100072,0.390879,IHDP 394
4.010602,0.063748,0.183791,IHDP 395
3.965822,0.124438,0.289324,IHDP 396
3.771529,0.159416,0.647874,IHDP 397
4.02836,0.253338,0.753174,IHDP 398
5.962017,0.146167,0.482913,IHDP 399
5.8386,0.609261,7.441098,IHDP 400
6.618298,0.787984,62.656572,IHDP 401
4.203918,0.241411,0.730033,IHDP 402
4.240114,0.156943,0.700788,IHDP 403
4.267716,0.040896,0.741338,IHDP 404
4.0697,0.010812,0.408249,IHDP 405
3.837232,0.012511,0.245589,IHDP 406
4.227002,0.062397,0.796264,IHDP 407
5.241982,0.092343,4.648326,IHDP 408
4.594335,0.284932,4.005767,IHDP 409
8.167517,0.716584,19.74094,IHDP 410
4.137189,0.033925,0.363075,IHDP 411
4.297494,1.475692,22.972805,IHDP 412
3.992074,0.313568,1.169807,IHDP 413
4.887621,0.131323,5.948315,IHDP 414
2.523297,7.359052,756.057455,IHDP 415
4.268561,0.119181,0.377683,IHDP 416
4.116272,0.094366,0.401931,IHDP 417
1.836465,1.785081,23.653028,IHDP 418
3.346265,0.03027,1.539737,IHDP 419
4.119501,0.043587,0.560988,IHDP 420
4.264316,0.27183,4.98103,IHDP 421
4.094396,0.091051,0.299408,IHDP 422
4.092035,0.042739,0.363502,IHDP 423
4.019574,0.16226,0.418932,IHDP 424
3.959721,0.122422,0.412566,IHDP 425
